what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.ecf.presence.ui,2.1.0.v20100913-1814,"org.eclipse.ecf.presence.ui",1318265258715
stopped,bundle,org.eclipse.ecf.provider.bittorrent.ui,0.2.0.v20100913-1814,"org.eclipse.ecf.provider.bittorrent.ui",1318265258715
stopped,bundle,org.eclipse.ecf.filetransfer.ui,1.5.0.v20100913-1814,"org.eclipse.ecf.filetransfer.ui",1318265258715
stopped,bundle,org.eclipse.ecf.provider.ui,1.3.0.v20100913-1814,"org.eclipse.ecf.provider.ui",1318265258715
stopped,bundle,org.eclipse.ecf.ui,2.1.0.v20100913-1814,"org.eclipse.ecf.ui",1318265258715
stopped,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1318265258715
stopped,bundle,org.eclipse.wst.common.snippets,1.2.2.v201101130441,"org.eclipse.wst.common.snippets",1318265258715
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1318265258715
stopped,bundle,org.eclipse.team.ecf.core,1.0.0.v20100913-1814,"org.eclipse.team.ecf.core",1318265258715
stopped,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1318265258715
stopped,bundle,org.eclipse.ecf.discovery.ui.browser,1.0.0.v20100913-1814,"org.eclipse.ecf.discovery.ui.browser",1318265258715
stopped,bundle,org.eclipse.ecf.examples.updatesite.client,1.0.100.v20100913-1814,"org.eclipse.ecf.examples.updatesite.client",1318265258715
stopped,bundle,org.eclipse.ecf.remoteservice.ui,3.0.0.v20100913-1814,"org.eclipse.ecf.remoteservice.ui",1318265258715
stopped,bundle,org.eclipse.ecf.discovery.ui,3.0.0.v20100913-1814,"org.eclipse.ecf.discovery.ui",1318265258715
stopped,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1318265258715
stopped,bundle,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef",1318265258715
stopped,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1318265258715
stopped,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1318265258715
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1318265258715
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1333690073719
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1333690073720
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1333690073720
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1333690073720
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1333690073720
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1333690073720
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1333690073720
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1333690073720
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1333690073720
